created_at,id_str,retweet_count
"Wed Jan 11 05:00:31 +0000 2023","1613038122174119938",2
"Wed Jan 11 05:00:31 +0000 2023","1613038121951821824",88
"Wed Jan 11 05:00:31 +0000 2023","1613038121914077184",0
"Wed Jan 11 05:00:31 +0000 2023","1613038120487866368",0
"Wed Jan 11 05:00:31 +0000 2023","1613038120244477954",0
"Wed Jan 11 05:00:30 +0000 2023","1613038118193737729",6
"Wed Jan 11 05:00:30 +0000 2023","1613038117921095682",0
"Wed Jan 11 05:00:30 +0000 2023","1613038117547642880",6
"Wed Jan 11 05:00:30 +0000 2023","1613038116624809984",3
"Wed Jan 11 05:00:30 +0000 2023","1613038116218044418",0
"Wed Jan 11 05:00:30 +0000 2023","1613038115857354799",0
"Wed Jan 11 05:00:30 +0000 2023","1613038115551170561",0
"Wed Jan 11 05:00:30 +0000 2023","1613038115534299144",0
"Wed Jan 11 05:00:30 +0000 2023","1613038115253264384",0
"Wed Jan 11 05:00:30 +0000 2023","1613038114762530818",1634
"Wed Jan 11 05:00:29 +0000 2023","1613038113617739784",675
"Wed Jan 11 05:00:29 +0000 2023","1613038113172881408",10
"Wed Jan 11 05:00:29 +0000 2023","1613038112552398848",1945
"Wed Jan 11 05:00:29 +0000 2023","1613038111143104512",11
"Wed Jan 11 05:00:29 +0000 2023","1613038111088603136",156
"Wed Jan 11 05:00:28 +0000 2023","1613038110354583552",69
"Wed Jan 11 05:00:28 +0000 2023","1613038110224384001",0
"Wed Jan 11 05:00:28 +0000 2023","1613038108865626112",899
"Wed Jan 11 05:00:28 +0000 2023","1613038107775086594",0
"Wed Jan 11 05:00:28 +0000 2023","1613038107766439937",7719
"Wed Jan 11 05:00:28 +0000 2023","1613038106638258176",3842
"Wed Jan 11 05:00:28 +0000 2023","1613038106407485440",94
"Wed Jan 11 05:00:27 +0000 2023","1613038105572904960",1344
"Wed Jan 11 05:00:27 +0000 2023","1613038105413713920",285
"Wed Jan 11 05:00:27 +0000 2023","1613038104616501251",0
"Wed Jan 11 05:00:27 +0000 2023","1613038104352559104",876
"Wed Jan 11 05:00:27 +0000 2023","1613038103735812102",3
"Wed Jan 11 05:00:27 +0000 2023","1613038103395958784",2522
"Wed Jan 11 05:00:26 +0000 2023","1613038100556681217",16
"Wed Jan 11 05:00:26 +0000 2023","1613038099159736322",62
"Wed Jan 11 05:00:26 +0000 2023","1613038098421813248",7589
"Wed Jan 11 05:00:26 +0000 2023","1613038098388234241",1945
"Wed Jan 11 05:00:25 +0000 2023","1613038096756674560",4213
"Wed Jan 11 05:00:25 +0000 2023","1613038095363936256",283
"Wed Jan 11 05:00:25 +0000 2023","1613038095162646529",90
"Wed Jan 11 05:00:25 +0000 2023","1613038094902788100",0
"Wed Jan 11 05:00:24 +0000 2023","1613038093371846656",0
"Wed Jan 11 05:00:24 +0000 2023","1613038093166346241",0
"Wed Jan 11 05:00:24 +0000 2023","1613038092947963904",1
"Wed Jan 11 05:00:24 +0000 2023","1613038092939825152",927
"Wed Jan 11 05:00:24 +0000 2023","1613038091551244288",22
"Wed Jan 11 05:00:24 +0000 2023","1613038090880446465",71
"Wed Jan 11 05:00:24 +0000 2023","1613038089718632448",2425
"Wed Jan 11 05:00:23 +0000 2023","1613038088695021570",149
"Wed Jan 11 05:00:23 +0000 2023","1613038087805845505",23
"Wed Jan 11 05:00:22 +0000 2023","1613038085071319046",2980
"Wed Jan 11 05:00:22 +0000 2023","1613038084081287168",0
"Wed Jan 11 05:00:22 +0000 2023","1613038082772848641",2804
"Wed Jan 11 05:00:22 +0000 2023","1613038082739302400",1055
"Wed Jan 11 05:00:22 +0000 2023","1613038081996722177",43
"Wed Jan 11 05:00:22 +0000 2023","1613038081954693120",2425
"Wed Jan 11 05:00:21 +0000 2023","1613038079484530689",8970
"Wed Jan 11 05:00:21 +0000 2023","1613038077513015296",3
"Wed Jan 11 05:00:21 +0000 2023","1613038077035040769",2
"Wed Jan 11 05:00:20 +0000 2023","1613038075613155333",7589
"Wed Jan 11 05:00:20 +0000 2023","1613038075478970369",1945
"Wed Jan 11 05:00:20 +0000 2023","1613038074644287488",42
"Wed Jan 11 05:00:19 +0000 2023","1613038072308043777",0
"Wed Jan 11 05:00:19 +0000 2023","1613038072140300288",69
"Wed Jan 11 05:00:19 +0000 2023","1613038071896834048",0
"Wed Jan 11 05:00:19 +0000 2023","1613038071867666433",0
"Wed Jan 11 05:00:19 +0000 2023","1613038071083331589",16
"Wed Jan 11 05:00:19 +0000 2023","1613038070168969219",1
"Wed Jan 11 05:00:19 +0000 2023","1613038070093471744",2
"Wed Jan 11 05:00:18 +0000 2023","1613038064871378944",4
"Wed Jan 11 05:00:17 +0000 2023","1613038062660997121",285
"Wed Jan 11 05:00:17 +0000 2023","1613038062153662464",285
"Wed Jan 11 05:00:17 +0000 2023","1613038061981425665",8970
"Wed Jan 11 05:00:17 +0000 2023","1613038061549682688",0
"Wed Jan 11 05:00:17 +0000 2023","1613038061218312197",791
"Wed Jan 11 05:00:17 +0000 2023","1613038061021020160",89
"Wed Jan 11 05:00:17 +0000 2023","1613038060945416192",8970
"Wed Jan 11 05:00:16 +0000 2023","1613038059414495238",7719
"Wed Jan 11 05:00:16 +0000 2023","1613038058705719296",0
"Wed Jan 11 05:00:16 +0000 2023","1613038056856248323",9661
"Wed Jan 11 05:00:16 +0000 2023","1613038056759508993",71
"Wed Jan 11 05:00:15 +0000 2023","1613038055195086849",2461
"Wed Jan 11 05:00:15 +0000 2023","1613038053467082753",0
"Wed Jan 11 05:00:15 +0000 2023","1613038052842299392",1
"Wed Jan 11 05:00:15 +0000 2023","1613038052791705600",2980
"Wed Jan 11 05:00:14 +0000 2023","1613038050581544961",967
"Wed Jan 11 05:00:14 +0000 2023","1613038050157760517",4777
"Wed Jan 11 05:00:14 +0000 2023","1613038049708982331",0
"Wed Jan 11 05:00:14 +0000 2023","1613038048417312775",1
"Wed Jan 11 05:00:14 +0000 2023","1613038048333410304",1
"Wed Jan 11 05:00:14 +0000 2023","1613038048173858816",0
"Wed Jan 11 05:00:13 +0000 2023","1613038046513098754",750
"Wed Jan 11 05:00:13 +0000 2023","1613038046441529345",1
"Wed Jan 11 05:00:13 +0000 2023","1613038045850402816",3842
"Wed Jan 11 05:00:13 +0000 2023","1613038045753901056",0
"Wed Jan 11 05:00:13 +0000 2023","1613038044914896910",2425
"Wed Jan 11 05:00:13 +0000 2023","1613038043396538370",0
"Wed Jan 11 05:00:12 +0000 2023","1613038041697853440",0
"Wed Jan 11 05:00:12 +0000 2023","1613038041056317441",389
"Wed Jan 11 05:00:11 +0000 2023","1613038038141075457",271
"Wed Jan 11 05:00:11 +0000 2023","1613038038128500737",2515
"Wed Jan 11 05:00:11 +0000 2023","1613038037721812993",29
"Wed Jan 11 05:00:11 +0000 2023","1613038036954058753",7589
"Wed Jan 11 05:00:11 +0000 2023","1613038036677173250",0
"Wed Jan 11 05:00:11 +0000 2023","1613038036048281600",37
"Wed Jan 11 05:00:10 +0000 2023","1613038034986962944",0
"Wed Jan 11 05:00:10 +0000 2023","1613038034772959233",4416
"Wed Jan 11 05:00:10 +0000 2023","1613038033934381057",1
"Wed Jan 11 05:00:10 +0000 2023","1613038032160198659",150
"Wed Jan 11 05:00:09 +0000 2023","1613038029374984196",0
"Wed Jan 11 05:00:09 +0000 2023","1613038027927961604",762
"Wed Jan 11 05:00:09 +0000 2023","1613038027919458305",0
"Wed Jan 11 05:00:09 +0000 2023","1613038027671994369",1
"Wed Jan 11 05:00:08 +0000 2023","1613038024069206016",2
"Wed Jan 11 05:00:08 +0000 2023","1613038023947476992",416
"Wed Jan 11 05:00:08 +0000 2023","1613038023524118530",274
"Wed Jan 11 05:00:08 +0000 2023","1613038023360319488",14964
"Wed Jan 11 05:00:08 +0000 2023","1613038022991413249",16
"Wed Jan 11 05:00:08 +0000 2023","1613038022928519175",0
"Wed Jan 11 05:00:07 +0000 2023","1613038022416637961",876
"Wed Jan 11 05:00:07 +0000 2023","1613038020600672257",11
"Wed Jan 11 05:00:07 +0000 2023","1613038020374003717",6
"Wed Jan 11 05:00:07 +0000 2023","1613038018763554816",2258
"Wed Jan 11 05:00:06 +0000 2023","1613038018188955649",165
"Wed Jan 11 05:00:06 +0000 2023","1613038017584799745",2
"Wed Jan 11 05:00:06 +0000 2023","1613038014909014017",2601
"Wed Jan 11 05:00:06 +0000 2023","1613038014850015235",2601
"Wed Jan 11 05:00:06 +0000 2023","1613038014246129664",3
"Wed Jan 11 05:00:05 +0000 2023","1613038013931749377",1
"Wed Jan 11 05:00:05 +0000 2023","1613038012664881159",23
"Wed Jan 11 05:00:05 +0000 2023","1613038011238727684",2425
"Wed Jan 11 05:00:05 +0000 2023","1613038010555154433",267
"Wed Jan 11 05:00:04 +0000 2023","1613038009422864385",389
"Wed Jan 11 05:00:04 +0000 2023","1613038007103401985",0
