created_at,id_str,retweet_count
"Wed Jan 11 04:53:02 +0000 2023","1613036236817440768",2072
"Wed Jan 11 04:53:02 +0000 2023","1613036236784164864",5533
"Wed Jan 11 04:53:02 +0000 2023","1613036236561698818",8974
"Wed Jan 11 04:53:01 +0000 2023","1613036234401529857",7598
"Wed Jan 11 04:53:01 +0000 2023","1613036232988041216",8
"Wed Jan 11 04:53:01 +0000 2023","1613036232958697475",118
"Wed Jan 11 04:53:00 +0000 2023","1613036231134220291",0
"Wed Jan 11 04:53:00 +0000 2023","1613036231037956096",1094
"Wed Jan 11 04:53:00 +0000 2023","1613036229301358593",0
"Wed Jan 11 04:53:00 +0000 2023","1613036228903055366",7598
"Wed Jan 11 04:53:00 +0000 2023","1613036227535454209",0
"Wed Jan 11 04:52:59 +0000 2023","1613036224758808576",133
"Wed Jan 11 04:52:59 +0000 2023","1613036223672590336",350
"Wed Jan 11 04:52:58 +0000 2023","1613036219730128900",77
"Wed Jan 11 04:52:58 +0000 2023","1613036219532992513",8974
"Wed Jan 11 04:52:58 +0000 2023","1613036219193257984",2352
"Wed Jan 11 04:52:58 +0000 2023","1613036218962579456",8
"Wed Jan 11 04:52:57 +0000 2023","1613036218605883393",2352
"Wed Jan 11 04:52:57 +0000 2023","1613036218584793089",390
"Wed Jan 11 04:52:57 +0000 2023","1613036216324345856",383
"Wed Jan 11 04:52:57 +0000 2023","1613036216320143361",8974
"Wed Jan 11 04:52:57 +0000 2023","1613036214948618240",7598
"Wed Jan 11 04:52:56 +0000 2023","1613036213954289670",1512
"Wed Jan 11 04:52:56 +0000 2023","1613036213086322690",8
"Wed Jan 11 04:52:56 +0000 2023","1613036212415234049",17321
"Wed Jan 11 04:52:56 +0000 2023","1613036211458768897",0
"Wed Jan 11 04:52:56 +0000 2023","1613036211022761984",7598
"Wed Jan 11 04:52:55 +0000 2023","1613036210108366850",77
"Wed Jan 11 04:52:55 +0000 2023","1613036209772675073",1945
"Wed Jan 11 04:52:55 +0000 2023","1613036209718325249",0
"Wed Jan 11 04:52:55 +0000 2023","1613036206723416065",191
"Wed Jan 11 04:52:55 +0000 2023","1613036206392250370",35
"Wed Jan 11 04:52:54 +0000 2023","1613036204941017088",21
